Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
129.6,22.4,115.6,234.4,133.0
129.6,22.0,115.4,235.0,133.5
129.8,21.6,115.2,235.4,134.0
129.8,21.0,115.2,236.0,134.5
130.2,20.6,115.2,236.0,135.0
130.2,20.8,114.2,236.8,135.5
130.4,20.6,114.0,237.0,136.0
130.4,20.4,113.8,237.4,136.5
130.4,20.0,113.8,237.8,137.0
131.0,19.0,113.6,238.4,137.5
131.2,18.6,113.4,238.8,138.0
131.4,17.6,113.4,239.6,138.5
131.6,17.4,113.0,240.0,139.0
131.6,17.4,112.8,240.2,139.5
131.6,17.2,112.6,240.6,140.0
132.0,17.0,112.2,240.8,140.5
132.0,17.4,111.8,240.8,141.0
132.0,17.6,111.2,241.2,141.5
132.0,17.4,111.2,241.4,142.0
132.6,16.8,111.2,241.4,142.5
133.4,16.0,111.0,241.6,143.0
133.6,15.8,110.8,241.8,143.5
133.6,16.6,110.0,241.8,144.0
133.8,17.0,109.2,242.0,144.5
134.0,17.0,108.8,242.2,145.0
134.0,17.4,108.0,242.6,145.5
134.0,17.0,107.8,243.2,146.0
134.2,16.4,107.4,244.0,146.5
134.4,16.4,107.2,244.0,147.0
134.6,15.8,107.2,244.4,147.5
134.6,16.0,107.0,244.4,148.0
134.6,16.0,106.8,244.6,148.5
134.8,15.2,106.8,245.2,149.0
134.8,15.0,106.6,245.6,149.5
134.8,15.2,106.4,245.6,150.0
134.8,15.4,106.2,245.6,150.5
135.0,15.2,105.8,246.0,151.0
135.0,15.0,105.8,246.2,151.5
135.0,14.6,105.8,246.6,152.0
135.0,14.4,105.8,246.8,152.5
135.2,14.2,105.6,247.0,153.0
135.2,13.8,105.4,247.6,153.5
135.2,13.6,105.4,247.8,154.0
135.2,13.8,105.0,248.0,154.5
135.2,13.6,105.0,248.2,155.0
135.6,13.0,105.0,248.4,155.5
135.8,12.4,105.0,248.8,156.0
135.8,12.2,105.0,249.0,156.5
135.8,11.8,105.0,249.4,157.0
135.8,11.4,105.0,249.8,157.5
135.8,11.0,105.0,250.2,158.0
136.0,11.2,104.6,250.2,158.5
136.2,10.6,104.6,250.6,159.0
136.2,10.8,104.2,250.8,159.5
136.2,11.0,104.0,250.8,160.0
136.4,10.8,103.8,251.0,160.5
136.6,10.6,103.6,251.2,161.0
136.8,10.0,103.6,251.6,161.5
136.8,10.0,103.6,251.6,162.0
136.8,9.8,103.6,251.8,162.5
137.2,9.2,103.6,252.0,163.0
137.4,9.0,103.6,252.0,163.5
137.4,9.0,103.6,252.0,164.0
137.6,8.6,103.6,252.2,164.5
137.6,8.6,103.6,252.2,165.0
137.8,8.2,103.6,252.4,165.5
137.8,8.2,103.6,252.4,166.0
138.0,8.0,103.6,252.4,166.5
138.0,7.8,103.6,252.6,167.0
138.2,7.6,103.4,252.8,167.5
138.2,7.0,103.4,253.4,168.0
138.6,6.6,103.4,253.4,168.5
138.8,6.2,103.4,253.6,169.0
138.8,6.0,103.4,253.8,169.5
139.2,5.4,103.4,254.0,170.0
139.6,5.0,103.4,254.0,170.5
139.6,4.4,103.4,254.6,171.0
139.6,4.4,103.4,254.6,171.5
139.6,4.0,103.4,255.0,172.0
139.6,4.0,103.4,255.0,172.5
139.6,3.6,103.4,255.4,173.0
139.8,3.4,103.4,255.4,173.5
140.0,2.8,103.4,255.8,174.0
140.0,2.4,103.4,256.2,174.5
140.0,2.4,103.4,256.2,175.0
140.4,2.0,103.4,256.2,175.5
140.4,2.0,103.4,256.2,176.0
140.4,2.0,103.4,256.2,176.5
140.6,1.8,103.4,256.2,177.0
140.6,1.8,103.4,256.2,177.5
140.6,1.6,103.4,256.4,178.0
140.6,1.6,103.4,256.4,178.5
140.6,1.4,103.4,256.6,179.0
140.6,1.4,103.4,256.6,179.5
140.6,1.2,103.4,256.8,180.0
140.6,1.2,103.4,256.8,180.5
140.6,1.0,103.4,257.0,181.0
140.6,1.0,103.4,257.0,181.5
140.6,1.0,103.4,257.0,182.0
140.6,1.0,103.4,257.0,182.5
140.6,1.0,103.4,257.0,183.0
140.6,1.0,103.4,257.0,183.5
140.6,1.0,103.4,257.0,184.0
140.8,0.8,103.4,257.0,184.5
140.8,0.6,103.4,257.2,185.0
140.8,0.4,103.4,257.4,185.5
140.8,0.4,103.4,257.4,186.0
140.8,0.2,103.4,257.6,186.5
140.8,0.2,103.4,257.6,187.0
140.8,0.2,103.4,257.6,187.5
140.8,0.2,103.4,257.6,188.0
140.8,0.2,103.4,257.6,188.5
140.8,0.0,103.4,257.8,189.0
140.8,0.0,103.4,257.8,189.5
140.8,0.0,103.4,257.8,190.0
140.8,0.0,103.4,257.8,190.5
140.8,0.0,103.4,257.8,191.0
140.8,0.0,103.4,257.8,191.5
140.8,0.0,103.4,257.8,192.0
140.8,0.0,103.4,257.8,192.5
140.8,0.0,103.4,257.8,193.0
140.8,0.0,103.4,257.8,193.5
140.8,0.0,103.4,257.8,194.0
140.8,0.0,103.4,257.8,194.5
140.8,0.0,103.4,257.8,195.0
140.8,0.0,103.4,257.8,195.5
140.8,0.0,103.4,257.8,196.0
140.8,0.0,103.4,257.8,196.5
140.8,0.0,103.4,257.8,197.0
140.8,0.0,103.4,257.8,197.5
140.8,0.0,103.4,257.8,198.0
140.8,0.0,103.4,257.8,198.5
140.8,0.0,103.4,257.8,199.0
140.8,0.0,103.4,257.8,199.5
140.8,0.0,103.4,257.8,200.0
