Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
12.6,0.0,458.0,31.4,167.0
12.6,0.0,458.0,31.4,167.5
12.6,0.0,458.0,31.4,168.0
12.6,0.0,458.0,31.4,168.5
12.6,0.0,458.0,31.4,169.0
12.6,0.0,458.0,31.4,169.5
12.6,0.0,458.0,31.4,170.0
12.6,0.0,458.0,31.4,170.5
12.6,0.0,458.0,31.4,171.0
12.6,0.0,458.0,31.4,171.5
12.6,0.0,458.0,31.4,172.0
12.6,0.0,458.0,31.4,172.5
12.6,0.0,458.0,31.4,173.0
12.6,0.0,458.0,31.4,173.5
12.6,0.0,458.0,31.4,174.0
12.6,0.0,458.0,31.4,174.5
12.6,0.0,458.0,31.4,175.0
12.6,0.0,458.0,31.4,175.5
12.6,0.0,458.0,31.4,176.0
12.6,0.0,458.0,31.4,176.5
12.6,0.0,458.0,31.4,177.0
12.6,0.0,458.0,31.4,177.5
12.6,0.0,458.0,31.4,178.0
12.6,0.0,458.0,31.4,178.5
12.6,0.0,458.0,31.4,179.0
12.6,0.0,458.0,31.4,179.5
12.6,0.0,458.0,31.4,180.0
12.6,0.0,458.0,31.4,180.5
12.6,0.0,458.0,31.4,181.0
12.6,0.0,458.0,31.4,181.5
12.6,0.0,458.0,31.4,182.0
12.6,0.0,458.0,31.4,182.5
12.6,0.0,458.0,31.4,183.0
12.6,0.0,458.0,31.4,183.5
12.6,0.0,458.0,31.4,184.0
12.6,0.0,458.0,31.4,184.5
12.6,0.0,458.0,31.4,185.0
12.6,0.0,458.0,31.4,185.5
12.6,0.0,458.0,31.4,186.0
12.6,0.0,458.0,31.4,186.5
12.6,0.0,458.0,31.4,187.0
12.6,0.0,458.0,31.4,187.5
12.6,0.0,458.0,31.4,188.0
12.6,0.0,458.0,31.4,188.5
12.6,0.0,458.0,31.4,189.0
12.6,0.0,458.0,31.4,189.5
12.6,0.0,458.0,31.4,190.0
12.6,0.0,458.0,31.4,190.5
12.6,0.0,458.0,31.4,191.0
12.6,0.0,458.0,31.4,191.5
12.6,0.0,458.0,31.4,192.0
12.6,0.0,458.0,31.4,192.5
12.6,0.0,458.0,31.4,193.0
12.6,0.0,458.0,31.4,193.5
12.6,0.0,458.0,31.4,194.0
12.6,0.0,458.0,31.4,194.5
12.6,0.0,458.0,31.4,195.0
12.6,0.0,458.0,31.4,195.5
12.6,0.0,458.0,31.4,196.0
12.6,0.0,458.0,31.4,196.5
12.6,0.0,458.0,31.4,197.0
12.6,0.0,458.0,31.4,197.5
12.6,0.0,458.0,31.4,198.0
12.6,0.0,458.0,31.4,198.5
12.6,0.0,458.0,31.4,199.0
12.6,0.0,458.0,31.4,199.5
12.6,0.0,458.0,31.4,200.0
