Dead_Count,Infected_Count,Normal_Count,Recovered_Count,tick
13.0,6.4,443.4,39.2,54.5
13.0,6.6,443.2,39.2,55.0
13.0,6.4,443.2,39.4,55.5
13.2,6.4,443.0,39.4,56.0
13.4,6.2,442.8,39.6,56.5
13.4,6.0,442.6,40.0,57.0
13.4,6.0,442.4,40.2,57.5
13.6,5.8,442.2,40.4,58.0
13.6,5.6,442.2,40.6,58.5
13.8,5.2,442.2,40.8,59.0
13.8,4.8,442.2,41.2,59.5
13.8,4.8,442.2,41.2,60.0
13.8,4.8,442.2,41.2,60.5
13.8,4.8,442.0,41.4,61.0
13.8,4.8,442.0,41.4,61.5
13.8,5.0,441.8,41.4,62.0
13.8,5.0,441.8,41.4,62.5
14.0,4.6,441.8,41.6,63.0
14.0,4.6,441.6,41.8,63.5
14.0,4.6,441.6,41.8,64.0
14.0,4.6,441.6,41.8,64.5
14.2,4.2,441.6,42.0,65.0
14.2,4.2,441.6,42.0,65.5
14.2,4.4,441.4,42.0,66.0
14.6,3.8,441.4,42.2,66.5
14.6,3.8,441.2,42.4,67.0
14.6,3.6,441.2,42.6,67.5
14.6,3.6,441.2,42.6,68.0
14.6,3.4,441.2,42.8,68.5
14.6,3.6,440.8,43.0,69.0
14.8,3.4,440.6,43.2,69.5
14.8,3.6,440.4,43.2,70.0
14.8,3.2,440.4,43.6,70.5
14.8,3.2,440.4,43.6,71.0
14.8,3.0,440.4,43.8,71.5
14.8,3.0,440.4,43.8,72.0
15.2,2.8,440.2,43.8,72.5
15.4,2.6,440.2,43.8,73.0
15.6,2.4,440.2,43.8,73.5
15.8,2.2,440.2,43.8,74.0
16.0,1.8,440.2,44.0,74.5
16.0,1.8,440.2,44.0,75.0
16.0,1.4,440.2,44.4,75.5
16.0,1.2,440.2,44.6,76.0
16.0,1.2,440.2,44.6,76.5
16.0,1.4,440.0,44.6,77.0
16.0,1.6,439.8,44.6,77.5
16.0,1.6,439.8,44.6,78.0
16.0,1.6,439.8,44.6,78.5
16.0,1.4,439.8,44.8,79.0
16.0,1.4,439.8,44.8,79.5
16.2,1.2,439.8,44.8,80.0
16.4,1.0,439.8,44.8,80.5
16.4,1.0,439.8,44.8,81.0
16.4,1.0,439.8,44.8,81.5
16.4,1.0,439.8,44.8,82.0
16.6,0.8,439.8,44.8,82.5
16.6,1.2,439.4,44.8,83.0
16.6,1.0,439.2,45.2,83.5
16.6,1.0,439.2,45.2,84.0
16.6,1.2,439.0,45.2,84.5
16.6,1.2,439.0,45.2,85.0
16.6,1.4,438.8,45.2,85.5
16.6,1.4,438.8,45.2,86.0
16.6,1.4,438.8,45.2,86.5
16.6,1.2,438.8,45.4,87.0
16.6,1.2,438.8,45.4,87.5
16.6,1.2,438.8,45.4,88.0
16.6,1.2,438.8,45.4,88.5
16.6,1.4,438.6,45.4,89.0
16.6,1.4,438.6,45.4,89.5
16.6,1.4,438.6,45.4,90.0
16.6,1.6,438.4,45.4,90.5
16.6,1.6,438.4,45.4,91.0
16.6,1.6,438.4,45.4,91.5
16.6,1.6,438.4,45.4,92.0
16.6,1.8,438.2,45.4,92.5
16.6,1.8,438.2,45.4,93.0
16.6,1.8,438.2,45.4,93.5
16.6,2.0,438.0,45.4,94.0
16.6,2.2,437.8,45.4,94.5
16.6,2.6,437.4,45.4,95.0
16.6,2.8,437.2,45.4,95.5
16.6,3.6,436.4,45.4,96.0
16.6,3.0,436.2,46.2,96.5
16.6,2.8,436.0,46.6,97.0
16.6,2.8,436.0,46.6,97.5
16.6,2.8,436.0,46.6,98.0
16.6,2.6,436.0,46.8,98.5
16.6,2.6,436.0,46.8,99.0
16.6,2.4,435.8,47.2,99.5
16.6,2.4,435.8,47.2,100.0
16.6,2.4,435.8,47.2,100.5
16.6,2.4,435.8,47.2,101.0
16.6,2.2,435.8,47.4,101.5
16.6,2.0,435.8,47.6,102.0
16.6,2.0,435.8,47.6,102.5
16.6,2.0,435.8,47.6,103.0
17.0,1.6,435.8,47.6,103.5
17.0,1.8,435.6,47.6,104.0
17.0,2.2,435.2,47.6,104.5
17.0,2.2,435.2,47.6,105.0
17.0,2.2,435.2,47.6,105.5
17.0,2.2,435.2,47.6,106.0
17.0,2.2,435.2,47.6,106.5
17.0,2.2,435.2,47.6,107.0
17.0,2.2,435.2,47.6,107.5
17.0,2.2,435.2,47.6,108.0
17.0,2.4,435.0,47.6,108.5
17.0,2.4,435.0,47.6,109.0
17.0,2.4,435.0,47.6,109.5
17.0,2.6,434.8,47.6,110.0
17.0,2.6,434.8,47.6,110.5
17.0,2.6,434.8,47.6,111.0
17.0,2.6,434.8,47.6,111.5
17.0,2.8,434.6,47.6,112.0
17.0,3.0,434.4,47.6,112.5
17.0,3.0,434.0,48.0,113.0
17.0,2.6,434.0,48.4,113.5
17.0,2.6,434.0,48.4,114.0
17.0,2.6,434.0,48.4,114.5
17.0,2.4,434.0,48.6,115.0
17.2,2.0,434.0,48.8,115.5
17.4,1.8,434.0,48.8,116.0
17.4,2.2,433.6,48.8,116.5
17.4,2.4,433.4,48.8,117.0
17.4,2.8,433.0,48.8,117.5
17.4,2.8,432.6,49.2,118.0
17.4,2.8,432.6,49.2,118.5
17.4,2.8,432.6,49.2,119.0
17.4,2.8,432.6,49.2,119.5
17.4,3.0,432.4,49.2,120.0
17.4,3.2,432.2,49.2,120.5
17.4,3.4,432.0,49.2,121.0
17.4,3.2,431.6,49.8,121.5
17.4,3.0,431.4,50.2,122.0
17.6,3.0,431.0,50.4,122.5
17.6,3.2,430.8,50.4,123.0
17.6,3.4,430.4,50.6,123.5
17.6,3.0,430.4,51.0,124.0
18.0,3.0,430.0,51.0,124.5
18.2,2.8,430.0,51.0,125.0
18.2,2.6,430.0,51.2,125.5
18.2,2.8,429.8,51.2,126.0
18.2,2.8,429.8,51.2,126.5
18.2,3.0,429.6,51.2,127.0
18.2,3.0,429.6,51.2,127.5
18.2,3.0,429.6,51.2,128.0
18.2,3.0,429.6,51.2,128.5
18.2,3.0,429.6,51.2,129.0
18.2,3.0,429.6,51.2,129.5
18.2,3.2,429.4,51.2,130.0
18.2,3.2,429.4,51.2,130.5
18.2,3.2,429.2,51.4,131.0
18.2,3.2,429.2,51.4,131.5
18.2,3.2,429.2,51.4,132.0
18.2,3.4,429.0,51.4,132.5
18.2,3.4,429.0,51.4,133.0
18.2,3.6,428.8,51.4,133.5
18.2,3.8,428.6,51.4,134.0
18.2,4.0,428.4,51.4,134.5
18.4,3.8,428.4,51.4,135.0
18.4,3.8,428.4,51.4,135.5
18.4,3.8,428.4,51.4,136.0
18.4,3.8,428.4,51.4,136.5
18.4,4.0,428.2,51.4,137.0
18.4,4.0,428.2,51.4,137.5
18.4,4.0,428.2,51.4,138.0
18.6,3.8,428.2,51.4,138.5
18.6,4.4,427.6,51.4,139.0
18.8,4.4,427.4,51.4,139.5
19.0,4.2,427.4,51.4,140.0
19.2,4.2,427.2,51.4,140.5
19.6,3.8,427.2,51.4,141.0
19.6,3.8,427.2,51.4,141.5
19.6,4.0,427.0,51.4,142.0
19.6,4.2,426.8,51.4,142.5
19.6,3.8,426.8,51.8,143.0
19.6,3.8,426.8,51.8,143.5
19.6,3.8,426.6,52.0,144.0
19.6,3.8,426.4,52.2,144.5
19.6,3.8,426.2,52.4,145.0
19.6,3.8,426.2,52.4,145.5
19.6,3.8,426.2,52.4,146.0
19.6,3.8,426.0,52.6,146.5
19.6,3.8,426.0,52.6,147.0
19.6,3.8,426.0,52.6,147.5
19.8,3.6,426.0,52.6,148.0
19.8,4.0,425.6,52.6,148.5
19.8,3.6,425.6,53.0,149.0
19.8,4.0,425.2,53.0,149.5
19.8,3.6,425.2,53.4,150.0
19.8,3.4,425.2,53.6,150.5
20.0,3.0,425.2,53.8,151.0
20.2,2.8,425.2,53.8,151.5
20.2,2.6,425.2,54.0,152.0
20.2,2.6,425.2,54.0,152.5
20.2,2.4,425.2,54.2,153.0
20.2,2.4,425.2,54.2,153.5
20.2,2.4,425.2,54.2,154.0
20.2,2.6,425.0,54.2,154.5
20.2,2.4,425.0,54.4,155.0
20.2,2.0,425.0,54.8,155.5
20.2,2.0,425.0,54.8,156.0
20.2,2.0,425.0,54.8,156.5
20.2,1.6,425.0,55.2,157.0
20.2,1.6,425.0,55.2,157.5
20.4,1.4,425.0,55.2,158.0
20.4,1.4,425.0,55.2,158.5
20.4,1.2,425.0,55.4,159.0
20.4,1.2,425.0,55.4,159.5
20.4,1.2,425.0,55.4,160.0
20.4,1.2,425.0,55.4,160.5
20.4,1.2,425.0,55.4,161.0
20.4,1.0,425.0,55.6,161.5
20.4,1.0,425.0,55.6,162.0
20.4,1.0,425.0,55.6,162.5
20.4,1.0,425.0,55.6,163.0
20.4,1.0,425.0,55.6,163.5
20.4,1.0,425.0,55.6,164.0
20.4,1.0,425.0,55.6,164.5
20.4,0.8,425.0,55.8,165.0
20.4,0.8,425.0,55.8,165.5
20.4,0.8,425.0,55.8,166.0
20.6,0.6,425.0,55.8,166.5
20.6,0.6,425.0,55.8,167.0
20.6,0.6,425.0,55.8,167.5
20.6,0.6,425.0,55.8,168.0
20.6,0.6,425.0,55.8,168.5
20.6,0.6,425.0,55.8,169.0
20.6,0.6,425.0,55.8,169.5
20.6,0.6,425.0,55.8,170.0
20.6,0.6,425.0,55.8,170.5
20.6,0.6,425.0,55.8,171.0
20.6,0.6,425.0,55.8,171.5
20.6,0.6,425.0,55.8,172.0
20.6,0.6,425.0,55.8,172.5
20.6,0.4,425.0,56.0,173.0
20.6,0.4,425.0,56.0,173.5
20.6,0.4,425.0,56.0,174.0
20.6,0.4,425.0,56.0,174.5
20.6,0.4,425.0,56.0,175.0
20.6,0.4,425.0,56.0,175.5
20.6,0.4,425.0,56.0,176.0
20.6,0.2,425.0,56.2,176.5
20.6,0.2,425.0,56.2,177.0
20.6,0.2,425.0,56.2,177.5
20.6,0.0,425.0,56.4,178.0
20.6,0.0,425.0,56.4,178.5
20.6,0.0,425.0,56.4,179.0
20.6,0.0,425.0,56.4,179.5
20.6,0.0,425.0,56.4,180.0
20.6,0.0,425.0,56.4,180.5
20.6,0.0,425.0,56.4,181.0
20.6,0.0,425.0,56.4,181.5
20.6,0.0,425.0,56.4,182.0
20.6,0.0,425.0,56.4,182.5
20.6,0.0,425.0,56.4,183.0
20.6,0.0,425.0,56.4,183.5
20.6,0.0,425.0,56.4,184.0
20.6,0.0,425.0,56.4,184.5
20.6,0.0,425.0,56.4,185.0
20.6,0.0,425.0,56.4,185.5
20.6,0.0,425.0,56.4,186.0
20.6,0.0,425.0,56.4,186.5
20.6,0.0,425.0,56.4,187.0
20.6,0.0,425.0,56.4,187.5
20.6,0.0,425.0,56.4,188.0
20.6,0.0,425.0,56.4,188.5
20.6,0.0,425.0,56.4,189.0
20.6,0.0,425.0,56.4,189.5
20.6,0.0,425.0,56.4,190.0
20.6,0.0,425.0,56.4,190.5
20.6,0.0,425.0,56.4,191.0
20.6,0.0,425.0,56.4,191.5
20.6,0.0,425.0,56.4,192.0
20.6,0.0,425.0,56.4,192.5
20.6,0.0,425.0,56.4,193.0
20.6,0.0,425.0,56.4,193.5
20.6,0.0,425.0,56.4,194.0
20.6,0.0,425.0,56.4,194.5
20.6,0.0,425.0,56.4,195.0
20.6,0.0,425.0,56.4,195.5
20.6,0.0,425.0,56.4,196.0
20.6,0.0,425.0,56.4,196.5
20.6,0.0,425.0,56.4,197.0
20.6,0.0,425.0,56.4,197.5
20.6,0.0,425.0,56.4,198.0
20.6,0.0,425.0,56.4,198.5
20.6,0.0,425.0,56.4,199.0
20.6,0.0,425.0,56.4,199.5
20.6,0.0,425.0,56.4,200.0
